track_id,file_path,genre_top
84826,fma_medium\084\084826.mp3,Rock
84829,fma_medium\084\084829.mp3,Rock
84830,fma_medium\084\084830.mp3,Rock
84903,fma_medium\084\084903.mp3,Experimental
84944,fma_medium\084\084944.mp3,Experimental
85027,fma_medium\085\085027.mp3,Rock
85038,fma_medium\085\085038.mp3,Electronic
85039,fma_medium\085\085039.mp3,Electronic
85040,fma_medium\085\085040.mp3,Electronic
85041,fma_medium\085\085041.mp3,Electronic
85042,fma_medium\085\085042.mp3,Rock
85072,fma_medium\085\085072.mp3,Electronic
85073,fma_medium\085\085073.mp3,Electronic
85074,fma_medium\085\085074.mp3,Electronic
85076,fma_medium\085\085076.mp3,Electronic
85240,fma_medium\085\085240.mp3,Rock
85254,fma_medium\085\085254.mp3,Electronic
85255,fma_medium\085\085255.mp3,Electronic
85259,fma_medium\085\085259.mp3,Electronic
85260,fma_medium\085\085260.mp3,Electronic
85287,fma_medium\085\085287.mp3,Electronic
85288,fma_medium\085\085288.mp3,Electronic
85289,fma_medium\085\085289.mp3,Electronic
85290,fma_medium\085\085290.mp3,Electronic
85291,fma_medium\085\085291.mp3,Electronic
85307,fma_medium\085\085307.mp3,Pop
85308,fma_medium\085\085308.mp3,Pop
85309,fma_medium\085\085309.mp3,Pop
85310,fma_medium\085\085310.mp3,Pop
85311,fma_medium\085\085311.mp3,Pop
85317,fma_medium\085\085317.mp3,Electronic
85318,fma_medium\085\085318.mp3,Electronic
85341,fma_medium\085\085341.mp3,Electronic
85342,fma_medium\085\085342.mp3,Electronic
85343,fma_medium\085\085343.mp3,Electronic
85344,fma_medium\085\085344.mp3,Electronic
85345,fma_medium\085\085345.mp3,Electronic
85346,fma_medium\085\085346.mp3,Electronic
85347,fma_medium\085\085347.mp3,Electronic
85399,fma_medium\085\085399.mp3,Experimental
85400,fma_medium\085\085400.mp3,Experimental
85401,fma_medium\085\085401.mp3,Experimental
85402,fma_medium\085\085402.mp3,Experimental
85415,fma_medium\085\085415.mp3,Experimental
85419,fma_medium\085\085419.mp3,Pop
85420,fma_medium\085\085420.mp3,Pop
85421,fma_medium\085\085421.mp3,Pop
85422,fma_medium\085\085422.mp3,Pop
85423,fma_medium\085\085423.mp3,Pop
85424,fma_medium\085\085424.mp3,Pop
85425,fma_medium\085\085425.mp3,Pop
85426,fma_medium\085\085426.mp3,Pop
85427,fma_medium\085\085427.mp3,Pop
85428,fma_medium\085\085428.mp3,Pop
85436,fma_medium\085\085436.mp3,Folk
85437,fma_medium\085\085437.mp3,Folk
85438,fma_medium\085\085438.mp3,Folk
85444,fma_medium\085\085444.mp3,Rock
85445,fma_medium\085\085445.mp3,Rock
85446,fma_medium\085\085446.mp3,Rock
85447,fma_medium\085\085447.mp3,Rock
85448,fma_medium\085\085448.mp3,Rock
85467,fma_medium\085\085467.mp3,Electronic
85468,fma_medium\085\085468.mp3,Electronic
85469,fma_medium\085\085469.mp3,Electronic
85482,fma_medium\085\085482.mp3,Folk
85483,fma_medium\085\085483.mp3,Folk
85484,fma_medium\085\085484.mp3,Folk
85485,fma_medium\085\085485.mp3,Folk
85486,fma_medium\085\085486.mp3,Folk
85487,fma_medium\085\085487.mp3,Folk
85488,fma_medium\085\085488.mp3,Folk
85489,fma_medium\085\085489.mp3,Folk
85490,fma_medium\085\085490.mp3,Folk
85491,fma_medium\085\085491.mp3,Folk
85492,fma_medium\085\085492.mp3,Folk
85494,fma_medium\085\085494.mp3,Experimental
85499,fma_medium\085\085499.mp3,Experimental
85506,fma_medium\085\085506.mp3,Experimental
85508,fma_medium\085\085508.mp3,Experimental
85509,fma_medium\085\085509.mp3,Experimental
85524,fma_medium\085\085524.mp3,Rock
85592,fma_medium\085\085592.mp3,Pop
85593,fma_medium\085\085593.mp3,Pop
85594,fma_medium\085\085594.mp3,Pop
85595,fma_medium\085\085595.mp3,Pop
85596,fma_medium\085\085596.mp3,Pop
85598,fma_medium\085\085598.mp3,Pop
85599,fma_medium\085\085599.mp3,Pop
85600,fma_medium\085\085600.mp3,Pop
85690,fma_medium\085\085690.mp3,Folk
85691,fma_medium\085\085691.mp3,Folk
85692,fma_medium\085\085692.mp3,Folk
85693,fma_medium\085\085693.mp3,Folk
85697,fma_medium\085\085697.mp3,Rock
85698,fma_medium\085\085698.mp3,Rock
85701,fma_medium\085\085701.mp3,Rock
85702,fma_medium\085\085702.mp3,Rock
85705,fma_medium\085\085705.mp3,Rock
85706,fma_medium\085\085706.mp3,Rock
85707,fma_medium\085\085707.mp3,Rock
85708,fma_medium\085\085708.mp3,Rock
85709,fma_medium\085\085709.mp3,Rock
85765,fma_medium\085\085765.mp3,Rock
85766,fma_medium\085\085766.mp3,Rock
85787,fma_medium\085\085787.mp3,Rock
85788,fma_medium\085\085788.mp3,Rock
85790,fma_medium\085\085790.mp3,Rock
85791,fma_medium\085\085791.mp3,Rock
85792,fma_medium\085\085792.mp3,Rock
85813,fma_medium\085\085813.mp3,Rock
85814,fma_medium\085\085814.mp3,Rock
85815,fma_medium\085\085815.mp3,Rock
85816,fma_medium\085\085816.mp3,Rock
85817,fma_medium\085\085817.mp3,Rock
85822,fma_medium\085\085822.mp3,Electronic
85823,fma_medium\085\085823.mp3,Electronic
85828,fma_medium\085\085828.mp3,Electronic
85831,fma_medium\085\085831.mp3,Electronic
85832,fma_medium\085\085832.mp3,Electronic
85833,fma_medium\085\085833.mp3,Electronic
85834,fma_medium\085\085834.mp3,Electronic
85835,fma_medium\085\085835.mp3,Electronic
85836,fma_medium\085\085836.mp3,Electronic
85837,fma_medium\085\085837.mp3,Electronic
85838,fma_medium\085\085838.mp3,Electronic
85839,fma_medium\085\085839.mp3,Electronic
85840,fma_medium\085\085840.mp3,Electronic
85841,fma_medium\085\085841.mp3,Electronic
85843,fma_medium\085\085843.mp3,Electronic
85865,fma_medium\085\085865.mp3,Electronic
85867,fma_medium\085\085867.mp3,Electronic
85869,fma_medium\085\085869.mp3,Electronic
85890,fma_medium\085\085890.mp3,Jazz
85891,fma_medium\085\085891.mp3,Jazz
85892,fma_medium\085\085892.mp3,Jazz
85922,fma_medium\085\085922.mp3,Folk
85941,fma_medium\085\085941.mp3,Rock
85942,fma_medium\085\085942.mp3,Rock
85945,fma_medium\085\085945.mp3,Rock
85947,fma_medium\085\085947.mp3,Rock
85948,fma_medium\085\085948.mp3,Rock
85949,fma_medium\085\085949.mp3,Rock
85950,fma_medium\085\085950.mp3,Pop
85951,fma_medium\085\085951.mp3,Pop
85952,fma_medium\085\085952.mp3,Pop
85953,fma_medium\085\085953.mp3,Pop
85954,fma_medium\085\085954.mp3,Pop
85955,fma_medium\085\085955.mp3,Pop
85956,fma_medium\085\085956.mp3,Pop
85957,fma_medium\085\085957.mp3,Pop
85963,fma_medium\085\085963.mp3,Folk
85965,fma_medium\085\085965.mp3,Folk
85966,fma_medium\085\085966.mp3,Folk
85967,fma_medium\085\085967.mp3,Folk
85968,fma_medium\085\085968.mp3,Folk
85969,fma_medium\085\085969.mp3,Folk
85970,fma_medium\085\085970.mp3,Folk
85971,fma_medium\085\085971.mp3,Folk
85972,fma_medium\085\085972.mp3,Folk
85973,fma_medium\085\085973.mp3,Folk
86037,fma_medium\086\086037.mp3,Instrumental
86038,fma_medium\086\086038.mp3,Instrumental
86039,fma_medium\086\086039.mp3,Instrumental
86040,fma_medium\086\086040.mp3,Instrumental
86042,fma_medium\086\086042.mp3,Electronic
86043,fma_medium\086\086043.mp3,Electronic
86044,fma_medium\086\086044.mp3,Electronic
86077,fma_medium\086\086077.mp3,Experimental
86078,fma_medium\086\086078.mp3,Experimental
86081,fma_medium\086\086081.mp3,Experimental
86082,fma_medium\086\086082.mp3,Experimental
86102,fma_medium\086\086102.mp3,Country
86103,fma_medium\086\086103.mp3,Country
86104,fma_medium\086\086104.mp3,Country
86105,fma_medium\086\086105.mp3,Country
86106,fma_medium\086\086106.mp3,Country
86107,fma_medium\086\086107.mp3,Country
86116,fma_medium\086\086116.mp3,Pop
86117,fma_medium\086\086117.mp3,Pop
86118,fma_medium\086\086118.mp3,Pop
86119,fma_medium\086\086119.mp3,Pop
86140,fma_medium\086\086140.mp3,Experimental
86146,fma_medium\086\086146.mp3,Experimental
86152,fma_medium\086\086152.mp3,Electronic
86153,fma_medium\086\086153.mp3,Electronic
86154,fma_medium\086\086154.mp3,Electronic
86155,fma_medium\086\086155.mp3,Electronic
86156,fma_medium\086\086156.mp3,Electronic
86157,fma_medium\086\086157.mp3,Electronic
86158,fma_medium\086\086158.mp3,Electronic
86159,fma_medium\086\086159.mp3,Electronic
86161,fma_medium\086\086161.mp3,Electronic
86162,fma_medium\086\086162.mp3,Electronic
86163,fma_medium\086\086163.mp3,Electronic
86165,fma_medium\086\086165.mp3,Electronic
86166,fma_medium\086\086166.mp3,Electronic
86167,fma_medium\086\086167.mp3,Electronic
86168,fma_medium\086\086168.mp3,Electronic
86217,fma_medium\086\086217.mp3,Experimental
86219,fma_medium\086\086219.mp3,Experimental
86253,fma_medium\086\086253.mp3,Experimental
86254,fma_medium\086\086254.mp3,Experimental
86255,fma_medium\086\086255.mp3,Experimental
86256,fma_medium\086\086256.mp3,Experimental
86257,fma_medium\086\086257.mp3,Experimental
86258,fma_medium\086\086258.mp3,Experimental
86259,fma_medium\086\086259.mp3,Experimental
86261,fma_medium\086\086261.mp3,Rock
86262,fma_medium\086\086262.mp3,Rock
86263,fma_medium\086\086263.mp3,Rock
86295,fma_medium\086\086295.mp3,Rock
86297,fma_medium\086\086297.mp3,Rock
86298,fma_medium\086\086298.mp3,Rock
86299,fma_medium\086\086299.mp3,Rock
86300,fma_medium\086\086300.mp3,Rock
86335,fma_medium\086\086335.mp3,Rock
86337,fma_medium\086\086337.mp3,Rock
86338,fma_medium\086\086338.mp3,Rock
86414,fma_medium\086\086414.mp3,Jazz
86415,fma_medium\086\086415.mp3,Hip-Hop
86416,fma_medium\086\086416.mp3,Hip-Hop
86417,fma_medium\086\086417.mp3,Rock
86419,fma_medium\086\086419.mp3,Rock
86441,fma_medium\086\086441.mp3,Rock
86442,fma_medium\086\086442.mp3,Rock
86443,fma_medium\086\086443.mp3,Rock
86446,fma_medium\086\086446.mp3,Electronic
86454,fma_medium\086\086454.mp3,Electronic
86466,fma_medium\086\086466.mp3,Electronic
86467,fma_medium\086\086467.mp3,Electronic
86468,fma_medium\086\086468.mp3,Electronic
86469,fma_medium\086\086469.mp3,Electronic
86470,fma_medium\086\086470.mp3,Electronic
86481,fma_medium\086\086481.mp3,Instrumental
86482,fma_medium\086\086482.mp3,Instrumental
86483,fma_medium\086\086483.mp3,Instrumental
86484,fma_medium\086\086484.mp3,Instrumental
86485,fma_medium\086\086485.mp3,Instrumental
86486,fma_medium\086\086486.mp3,Instrumental
86487,fma_medium\086\086487.mp3,Instrumental
86511,fma_medium\086\086511.mp3,Rock
86521,fma_medium\086\086521.mp3,Experimental
86561,fma_medium\086\086561.mp3,Rock
86562,fma_medium\086\086562.mp3,Rock
86563,fma_medium\086\086563.mp3,Rock
86564,fma_medium\086\086564.mp3,Rock
86565,fma_medium\086\086565.mp3,Rock
86576,fma_medium\086\086576.mp3,Experimental
86577,fma_medium\086\086577.mp3,Experimental
86578,fma_medium\086\086578.mp3,Experimental
86579,fma_medium\086\086579.mp3,Experimental
86580,fma_medium\086\086580.mp3,Experimental
86623,fma_medium\086\086623.mp3,Folk
86633,fma_medium\086\086633.mp3,Jazz
86634,fma_medium\086\086634.mp3,Pop
86678,fma_medium\086\086678.mp3,Hip-Hop
86679,fma_medium\086\086679.mp3,Hip-Hop
86680,fma_medium\086\086680.mp3,Hip-Hop
86715,fma_medium\086\086715.mp3,Experimental
86720,fma_medium\086\086720.mp3,Experimental
86721,fma_medium\086\086721.mp3,Experimental
86724,fma_medium\086\086724.mp3,Experimental
86725,fma_medium\086\086725.mp3,Experimental
86726,fma_medium\086\086726.mp3,Experimental
86730,fma_medium\086\086730.mp3,Experimental
86761,fma_medium\086\086761.mp3,Rock
86762,fma_medium\086\086762.mp3,Rock
86763,fma_medium\086\086763.mp3,Rock
86788,fma_medium\086\086788.mp3,Rock
86789,fma_medium\086\086789.mp3,Soul-RnB
86792,fma_medium\086\086792.mp3,Rock
86793,fma_medium\086\086793.mp3,Electronic
86795,fma_medium\086\086795.mp3,Rock
86798,fma_medium\086\086798.mp3,Electronic
86799,fma_medium\086\086799.mp3,Rock
86920,fma_medium\086\086920.mp3,Rock
86987,fma_medium\086\086987.mp3,Rock
86988,fma_medium\086\086988.mp3,Rock
86989,fma_medium\086\086989.mp3,Rock
86990,fma_medium\086\086990.mp3,Rock
86991,fma_medium\086\086991.mp3,Rock
86992,fma_medium\086\086992.mp3,Rock
86993,fma_medium\086\086993.mp3,Rock
86997,fma_medium\086\086997.mp3,Rock
86999,fma_medium\086\086999.mp3,Rock
87002,fma_medium\087\087002.mp3,Rock
87003,fma_medium\087\087003.mp3,Rock
87019,fma_medium\087\087019.mp3,Rock
87020,fma_medium\087\087020.mp3,Rock
87029,fma_medium\087\087029.mp3,Rock
87030,fma_medium\087\087030.mp3,Rock
87059,fma_medium\087\087059.mp3,Electronic
87060,fma_medium\087\087060.mp3,Electronic
87061,fma_medium\087\087061.mp3,Electronic
87062,fma_medium\087\087062.mp3,Electronic
87063,fma_medium\087\087063.mp3,Electronic
87064,fma_medium\087\087064.mp3,Electronic
87065,fma_medium\087\087065.mp3,Electronic
87066,fma_medium\087\087066.mp3,Electronic
87067,fma_medium\087\087067.mp3,Electronic
87068,fma_medium\087\087068.mp3,Electronic
87069,fma_medium\087\087069.mp3,Electronic
87070,fma_medium\087\087070.mp3,Electronic
87096,fma_medium\087\087096.mp3,Instrumental
87097,fma_medium\087\087097.mp3,Instrumental
87098,fma_medium\087\087098.mp3,Instrumental
87099,fma_medium\087\087099.mp3,Instrumental
87100,fma_medium\087\087100.mp3,Instrumental
87101,fma_medium\087\087101.mp3,Instrumental
87102,fma_medium\087\087102.mp3,Instrumental
87103,fma_medium\087\087103.mp3,Instrumental
87104,fma_medium\087\087104.mp3,Instrumental
87105,fma_medium\087\087105.mp3,Instrumental
87106,fma_medium\087\087106.mp3,Instrumental
87107,fma_medium\087\087107.mp3,Instrumental
87108,fma_medium\087\087108.mp3,Instrumental
87121,fma_medium\087\087121.mp3,Rock
87122,fma_medium\087\087122.mp3,Rock
87123,fma_medium\087\087123.mp3,Rock
87124,fma_medium\087\087124.mp3,Rock
87125,fma_medium\087\087125.mp3,Rock
87126,fma_medium\087\087126.mp3,Rock
87127,fma_medium\087\087127.mp3,Rock
87129,fma_medium\087\087129.mp3,Rock
87130,fma_medium\087\087130.mp3,Electronic
87131,fma_medium\087\087131.mp3,Electronic
87132,fma_medium\087\087132.mp3,Electronic
87133,fma_medium\087\087133.mp3,Electronic
87134,fma_medium\087\087134.mp3,Electronic
87135,fma_medium\087\087135.mp3,Electronic
87136,fma_medium\087\087136.mp3,Electronic
87137,fma_medium\087\087137.mp3,Experimental
87140,fma_medium\087\087140.mp3,Experimental
87141,fma_medium\087\087141.mp3,Rock
87146,fma_medium\087\087146.mp3,Rock
87150,fma_medium\087\087150.mp3,Rock
87151,fma_medium\087\087151.mp3,Rock
87152,fma_medium\087\087152.mp3,Rock
87153,fma_medium\087\087153.mp3,Rock
87154,fma_medium\087\087154.mp3,Rock
87155,fma_medium\087\087155.mp3,Rock
87157,fma_medium\087\087157.mp3,Electronic
87158,fma_medium\087\087158.mp3,Electronic
87159,fma_medium\087\087159.mp3,Electronic
87160,fma_medium\087\087160.mp3,Electronic
87161,fma_medium\087\087161.mp3,Electronic
87174,fma_medium\087\087174.mp3,Rock
87185,fma_medium\087\087185.mp3,Pop
87186,fma_medium\087\087186.mp3,Pop
87187,fma_medium\087\087187.mp3,Pop
87188,fma_medium\087\087188.mp3,Pop
87189,fma_medium\087\087189.mp3,Pop
87190,fma_medium\087\087190.mp3,Pop
87191,fma_medium\087\087191.mp3,Pop
87192,fma_medium\087\087192.mp3,Pop
87193,fma_medium\087\087193.mp3,Pop
87194,fma_medium\087\087194.mp3,Pop
87220,fma_medium\087\087220.mp3,Electronic
87221,fma_medium\087\087221.mp3,Electronic
87225,fma_medium\087\087225.mp3,Electronic
87235,fma_medium\087\087235.mp3,Electronic
87236,fma_medium\087\087236.mp3,Electronic
87237,fma_medium\087\087237.mp3,Electronic
87272,fma_medium\087\087272.mp3,Soul-RnB
87273,fma_medium\087\087273.mp3,Soul-RnB
87274,fma_medium\087\087274.mp3,Soul-RnB
87293,fma_medium\087\087293.mp3,Rock
87294,fma_medium\087\087294.mp3,Rock
87303,fma_medium\087\087303.mp3,Rock
87309,fma_medium\087\087309.mp3,Rock
87311,fma_medium\087\087311.mp3,Rock
87312,fma_medium\087\087312.mp3,Rock
87314,fma_medium\087\087314.mp3,Rock
87315,fma_medium\087\087315.mp3,Rock
87322,fma_medium\087\087322.mp3,Pop
87323,fma_medium\087\087323.mp3,Pop
87324,fma_medium\087\087324.mp3,Pop
87325,fma_medium\087\087325.mp3,Pop
87350,fma_medium\087\087350.mp3,Electronic
87351,fma_medium\087\087351.mp3,Electronic
87352,fma_medium\087\087352.mp3,Electronic
87353,fma_medium\087\087353.mp3,Electronic
87354,fma_medium\087\087354.mp3,Electronic
87355,fma_medium\087\087355.mp3,Electronic
87356,fma_medium\087\087356.mp3,Electronic
87359,fma_medium\087\087359.mp3,Rock
87361,fma_medium\087\087361.mp3,Rock
87362,fma_medium\087\087362.mp3,Rock
87363,fma_medium\087\087363.mp3,Rock
87364,fma_medium\087\087364.mp3,Rock
87365,fma_medium\087\087365.mp3,Rock
87370,fma_medium\087\087370.mp3,Electronic
87371,fma_medium\087\087371.mp3,Electronic
87372,fma_medium\087\087372.mp3,Electronic
87376,fma_medium\087\087376.mp3,Electronic
87377,fma_medium\087\087377.mp3,Electronic
87430,fma_medium\087\087430.mp3,Rock
87431,fma_medium\087\087431.mp3,Rock
87483,fma_medium\087\087483.mp3,Experimental
87486,fma_medium\087\087486.mp3,Experimental
87488,fma_medium\087\087488.mp3,Experimental
87489,fma_medium\087\087489.mp3,Rock
87490,fma_medium\087\087490.mp3,Rock
87491,fma_medium\087\087491.mp3,Rock
87494,fma_medium\087\087494.mp3,Rock
87495,fma_medium\087\087495.mp3,Rock
87497,fma_medium\087\087497.mp3,Rock
87507,fma_medium\087\087507.mp3,Rock
87509,fma_medium\087\087509.mp3,Rock
87511,fma_medium\087\087511.mp3,Rock
87515,fma_medium\087\087515.mp3,Rock
87516,fma_medium\087\087516.mp3,Rock
87517,fma_medium\087\087517.mp3,Rock
87521,fma_medium\087\087521.mp3,Electronic
87571,fma_medium\087\087571.mp3,Electronic
87572,fma_medium\087\087572.mp3,Electronic
87573,fma_medium\087\087573.mp3,Electronic
87574,fma_medium\087\087574.mp3,Electronic
87575,fma_medium\087\087575.mp3,Electronic
87576,fma_medium\087\087576.mp3,Electronic
87590,fma_medium\087\087590.mp3,Soul-RnB
87591,fma_medium\087\087591.mp3,Soul-RnB
87592,fma_medium\087\087592.mp3,Soul-RnB
87593,fma_medium\087\087593.mp3,Soul-RnB
87594,fma_medium\087\087594.mp3,Soul-RnB
87595,fma_medium\087\087595.mp3,Soul-RnB
87596,fma_medium\087\087596.mp3,Soul-RnB
87597,fma_medium\087\087597.mp3,Soul-RnB
87598,fma_medium\087\087598.mp3,Soul-RnB
87599,fma_medium\087\087599.mp3,Soul-RnB
87600,fma_medium\087\087600.mp3,Soul-RnB
87620,fma_medium\087\087620.mp3,Rock
87621,fma_medium\087\087621.mp3,Rock
87622,fma_medium\087\087622.mp3,Rock
87637,fma_medium\087\087637.mp3,Electronic
87638,fma_medium\087\087638.mp3,Electronic
87639,fma_medium\087\087639.mp3,Electronic
87640,fma_medium\087\087640.mp3,Electronic
87641,fma_medium\087\087641.mp3,Electronic
87642,fma_medium\087\087642.mp3,Electronic
87643,fma_medium\087\087643.mp3,Electronic
87644,fma_medium\087\087644.mp3,Electronic
87645,fma_medium\087\087645.mp3,Electronic
87692,fma_medium\087\087692.mp3,Rock
87694,fma_medium\087\087694.mp3,Rock
87696,fma_medium\087\087696.mp3,Rock
87697,fma_medium\087\087697.mp3,Rock
87698,fma_medium\087\087698.mp3,Rock
87700,fma_medium\087\087700.mp3,Rock
87701,fma_medium\087\087701.mp3,Rock
87703,fma_medium\087\087703.mp3,Rock
87704,fma_medium\087\087704.mp3,Rock
87965,fma_medium\087\087965.mp3,Folk
87966,fma_medium\087\087966.mp3,Folk
87967,fma_medium\087\087967.mp3,Folk
87968,fma_medium\087\087968.mp3,Folk
87969,fma_medium\087\087969.mp3,Folk
87971,fma_medium\087\087971.mp3,Folk
87972,fma_medium\087\087972.mp3,Folk
88428,fma_medium\088\088428.mp3,Pop
88429,fma_medium\088\088429.mp3,Pop
88475,fma_medium\088\088475.mp3,Experimental
88476,fma_medium\088\088476.mp3,Experimental
88479,fma_medium\088\088479.mp3,Experimental
88481,fma_medium\088\088481.mp3,Experimental
88483,fma_medium\088\088483.mp3,Experimental
88485,fma_medium\088\088485.mp3,Experimental
88486,fma_medium\088\088486.mp3,Experimental
88815,fma_medium\088\088815.mp3,Experimental
88818,fma_medium\088\088818.mp3,Experimental
88824,fma_medium\088\088824.mp3,Experimental
88825,fma_medium\088\088825.mp3,Rock
88826,fma_medium\088\088826.mp3,Rock
88827,fma_medium\088\088827.mp3,Rock
88828,fma_medium\088\088828.mp3,Rock
88829,fma_medium\088\088829.mp3,Rock
88830,fma_medium\088\088830.mp3,Rock
88831,fma_medium\088\088831.mp3,Rock
88846,fma_medium\088\088846.mp3,Folk
88848,fma_medium\088\088848.mp3,Folk
88854,fma_medium\088\088854.mp3,Folk
88856,fma_medium\088\088856.mp3,Folk
88858,fma_medium\088\088858.mp3,Folk
88860,fma_medium\088\088860.mp3,Folk
88861,fma_medium\088\088861.mp3,Folk
88863,fma_medium\088\088863.mp3,Folk
88864,fma_medium\088\088864.mp3,Folk
88867,fma_medium\088\088867.mp3,Folk
88868,fma_medium\088\088868.mp3,Folk
88869,fma_medium\088\088869.mp3,Folk
88870,fma_medium\088\088870.mp3,Folk
88871,fma_medium\088\088871.mp3,Folk
88872,fma_medium\088\088872.mp3,Folk
88873,fma_medium\088\088873.mp3,Folk
88874,fma_medium\088\088874.mp3,Folk
88875,fma_medium\088\088875.mp3,Folk
88876,fma_medium\088\088876.mp3,Folk
88877,fma_medium\088\088877.mp3,Folk
88878,fma_medium\088\088878.mp3,Folk
88879,fma_medium\088\088879.mp3,Folk
88892,fma_medium\088\088892.mp3,Folk
88899,fma_medium\088\088899.mp3,Rock
88900,fma_medium\088\088900.mp3,Rock
88902,fma_medium\088\088902.mp3,Rock
88903,fma_medium\088\088903.mp3,Rock
88907,fma_medium\088\088907.mp3,Experimental
88917,fma_medium\088\088917.mp3,Rock
88920,fma_medium\088\088920.mp3,Rock
88924,fma_medium\088\088924.mp3,Rock
88925,fma_medium\088\088925.mp3,Rock
88926,fma_medium\088\088926.mp3,Rock
88935,fma_medium\088\088935.mp3,Rock
88936,fma_medium\088\088936.mp3,Rock
88937,fma_medium\088\088937.mp3,Rock
88938,fma_medium\088\088938.mp3,Rock
88939,fma_medium\088\088939.mp3,Rock
88940,fma_medium\088\088940.mp3,Rock
88956,fma_medium\088\088956.mp3,Rock
88957,fma_medium\088\088957.mp3,Rock
88958,fma_medium\088\088958.mp3,Rock
88959,fma_medium\088\088959.mp3,Rock
88960,fma_medium\088\088960.mp3,Rock
89178,fma_medium\089\089178.mp3,Hip-Hop
89179,fma_medium\089\089179.mp3,Hip-Hop
89180,fma_medium\089\089180.mp3,Hip-Hop
89188,fma_medium\089\089188.mp3,Hip-Hop
89192,fma_medium\089\089192.mp3,Hip-Hop
89195,fma_medium\089\089195.mp3,Hip-Hop
89196,fma_medium\089\089196.mp3,Hip-Hop
89212,fma_medium\089\089212.mp3,Experimental
89215,fma_medium\089\089215.mp3,Experimental
89336,fma_medium\089\089336.mp3,Folk
89350,fma_medium\089\089350.mp3,Folk
89376,fma_medium\089\089376.mp3,Experimental
89441,fma_medium\089\089441.mp3,Folk
89445,fma_medium\089\089445.mp3,Hip-Hop
89447,fma_medium\089\089447.mp3,Hip-Hop
89456,fma_medium\089\089456.mp3,Hip-Hop
89466,fma_medium\089\089466.mp3,Electronic
89472,fma_medium\089\089472.mp3,Electronic
89473,fma_medium\089\089473.mp3,Hip-Hop
89474,fma_medium\089\089474.mp3,Electronic
89477,fma_medium\089\089477.mp3,Folk
89482,fma_medium\089\089482.mp3,Folk
89484,fma_medium\089\089484.mp3,Folk
89485,fma_medium\089\089485.mp3,Folk
89486,fma_medium\089\089486.mp3,Folk
89524,fma_medium\089\089524.mp3,Electronic
89526,fma_medium\089\089526.mp3,Electronic
89527,fma_medium\089\089527.mp3,Electronic
89529,fma_medium\089\089529.mp3,Electronic
89531,fma_medium\089\089531.mp3,Electronic
89535,fma_medium\089\089535.mp3,Electronic
89536,fma_medium\089\089536.mp3,Electronic
89613,fma_medium\089\089613.mp3,Experimental
89616,fma_medium\089\089616.mp3,Experimental
89617,fma_medium\089\089617.mp3,Experimental
89620,fma_medium\089\089620.mp3,Hip-Hop
89623,fma_medium\089\089623.mp3,Hip-Hop
89630,fma_medium\089\089630.mp3,Hip-Hop
89631,fma_medium\089\089631.mp3,Hip-Hop
89633,fma_medium\089\089633.mp3,Hip-Hop
89634,fma_medium\089\089634.mp3,Hip-Hop
89635,fma_medium\089\089635.mp3,Hip-Hop
89636,fma_medium\089\089636.mp3,Hip-Hop
89637,fma_medium\089\089637.mp3,Electronic
89638,fma_medium\089\089638.mp3,Electronic
89639,fma_medium\089\089639.mp3,Electronic
89704,fma_medium\089\089704.mp3,Rock
89814,fma_medium\089\089814.mp3,Electronic
89815,fma_medium\089\089815.mp3,Electronic
89816,fma_medium\089\089816.mp3,Electronic
89817,fma_medium\089\089817.mp3,Electronic
89841,fma_medium\089\089841.mp3,Hip-Hop
89843,fma_medium\089\089843.mp3,Hip-Hop
89846,fma_medium\089\089846.mp3,Hip-Hop
89847,fma_medium\089\089847.mp3,Hip-Hop
89848,fma_medium\089\089848.mp3,Hip-Hop
89857,fma_medium\089\089857.mp3,Hip-Hop
89859,fma_medium\089\089859.mp3,Hip-Hop
89860,fma_medium\089\089860.mp3,Hip-Hop
89870,fma_medium\089\089870.mp3,Rock
89874,fma_medium\089\089874.mp3,Rock
89875,fma_medium\089\089875.mp3,Rock
89876,fma_medium\089\089876.mp3,Rock
89878,fma_medium\089\089878.mp3,Rock
89879,fma_medium\089\089879.mp3,Rock
89880,fma_medium\089\089880.mp3,Rock
89881,fma_medium\089\089881.mp3,Rock
89882,fma_medium\089\089882.mp3,Rock
89883,fma_medium\089\089883.mp3,Rock
89884,fma_medium\089\089884.mp3,Rock
89885,fma_medium\089\089885.mp3,Rock
89983,fma_medium\089\089983.mp3,Experimental
89984,fma_medium\089\089984.mp3,Experimental
89991,fma_medium\089\089991.mp3,Experimental
89992,fma_medium\089\089992.mp3,Experimental
90027,fma_medium\090\090027.mp3,Experimental
90074,fma_medium\090\090074.mp3,Electronic
90081,fma_medium\090\090081.mp3,Electronic
90145,fma_medium\090\090145.mp3,Hip-Hop
90146,fma_medium\090\090146.mp3,Hip-Hop
90148,fma_medium\090\090148.mp3,Hip-Hop
90149,fma_medium\090\090149.mp3,Hip-Hop
90150,fma_medium\090\090150.mp3,Hip-Hop
90152,fma_medium\090\090152.mp3,Hip-Hop
90153,fma_medium\090\090153.mp3,Hip-Hop
90278,fma_medium\090\090278.mp3,Experimental
90404,fma_medium\090\090404.mp3,Rock
90406,fma_medium\090\090406.mp3,Rock
90408,fma_medium\090\090408.mp3,Rock
90411,fma_medium\090\090411.mp3,Rock
